MW,LogP,HBA,HBD,TPSA,RotBonds,AromaticRings,HeavyAtoms,QED,compound_id,smiles,affinity_kcal_mol,Lipinski_Violations,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Solubility_AqSolDB,BBB_Martins_drugbank_approved_percentile,Bioavailability_Ma_drugbank_approved_percentile,CYP1A2_Veith_drugbank_approved_percentile,CYP2C19_Veith_drugbank_approved_percentile,CYP2C9_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2C9_Veith_drugbank_approved_percentile,CYP2D6_Substrate_CarbonMangels_drugbank_approved_percentile,CYP2D6_Veith_drugbank_approved_percentile,CYP3A4_Substrate_CarbonMangels_drugbank_approved_percentile,CYP3A4_Veith_drugbank_approved_percentile,hERG_drugbank_approved_percentile,Caco2_Wang_drugbank_approved_percentile,Clearance_Hepatocyte_AZ_drugbank_approved_percentile,Clearance_Microsome_AZ_drugbank_approved_percentile,Solubility_AqSolDB_drugbank_approved_percentile,affinity_score,lipinski_score,composite_score,final_rank
497.43,4.8,6,1,103.26,6,4,36,0.411,CHEMBL267241,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1ccc2c(c1)C=C/C2=C\Cn1oc(=O)[nH]c1=O,-8.4,0,0.6254482,0.78919804,0.22662625,0.44849157,0.28715056,0.63478184,0.10923998,0.046682842,0.73567647,0.541831,0.54933375,-4.7288227,19.07941,25.318539,-6.3703,42.24956063268893,48.611599297012305,67.69771528998243,83.16344463971882,85.76449912126539,93.56766256590511,50.017574692442885,47.978910369068544,85.27240773286468,84.14762741652022,65.48330404217927,64.56942003514939,36.13356766256591,49.912126537785596,2.4956063268892796,0.35714285714285704,1.0,0.5018714285714285,14
487.43,4.79,6,1,103.26,7,4,35,0.402,CHEMBL7343,C/C(=C\Cn1oc(=O)[nH]c1=O)c1ccccc1OCc1nc(-c2ccc(C(F)(F)F)cc2)oc1C,-8.4,0,0.7158619,0.793532,0.29854465,0.7636486,0.32375187,0.8128473,0.10780158,0.036540724,0.7678612,0.60661924,0.55436766,-4.720122,36.95014,40.85772,-6.0819426,49.701230228471005,49.384885764499124,72.47803163444641,93.56766256590511,90.01757469244289,96.76625659050967,49.52548330404218,44.25307557117751,89.27943760984184,85.83479789103691,65.79964850615114,65.27240773286468,54.692442882249566,62.284710017574696,3.5500878734622145,0.35714285714285704,1.0,0.49917142857142854,15
418.45,2.49,6,3,115.65,7,3,31,0.505,CHEMBL266508,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@H](C)C(=O)O)cc1,-8.3,0,0.21315661,0.5897122,0.07573763,0.15438695,0.1402007,0.20403615,0.027856681,0.14477524,0.2215682,0.08411717,0.22504704,-6.1061044,6.7192087,7.9420977,-3.2303207,14.13005272407733,21.61687170474517,51.63444639718806,60.07029876977153,52.86467486818981,75.88752196836556,21.86291739894552,66.81898066783832,29.349736379613358,55.71177504393673,44.74516695957821,12.548330404217927,21.827768014059757,31.634446397188054,47.27592267135326,0.2857142857142859,1.0,0.494357142857143,16
365.48,2.92,3,3,80.28,8,3,27,0.574,CHEMBL7067,CC(CCc1ccccc1)NCC(O)c1cc(C(N)=O)c2c(ccn2C)c1,-8.2,0,0.80211526,0.79601717,0.26274705,0.13932872,0.1492761,0.05127976,0.54155236,0.8386487,0.40093064,0.29293877,0.8993119,-5.3970947,25.813587,14.229408,-3.1603796,57.469244288224964,49.912126537785596,70.65026362038665,58.13708260105449,55.53602811950791,55.71177504393673,88.89279437609842,94.69244288224957,46.0456942003515,73.56766256590511,86.71353251318102,26.889279437609844,44.49912126537786,38.523725834797894,49.13884007029878,0.21428571428571347,1.0,0.47934285714285674,17
417.81,3.5,5,1,97.96,2,5,30,0.443,CHEMBL6293,O=c1cnn(-c2ccc(-c3ccc4oc5ccc(Cl)cc5c(=O)c4c3)cc2)c(=O)[nH]1,-8.3,0,0.38876668,0.83191025,0.34411162,0.1066128,0.3148973,0.27761522,0.04317475,0.02836304,0.40429264,0.13726951,0.4445122,-4.7964544,12.063672,-2.6070416,-6.3611274,24.49912126537786,58.48857644991213,74.72759226713534,52.93497363796134,88.8224956063269,79.96485061511424,27.768014059753956,40.49209138840071,46.36203866432338,62.56590509666081,60.07029876977153,59.613356766256594,27.94376098418278,21.54657293497364,2.4956063268892796,0.2857142857142859,1.0,0.47575714285714293,18
361.33,2.74,5,3,106.92,3,3,26,0.665,CHEMBL7358,Nc1nc(N)c2cc(CNC(=O)c3cccc(C(F)(F)F)c3)ccc2n1,-8.1,0,0.5997575,0.92615557,0.50355095,0.16896868,0.13526955,0.063045695,0.158782,0.099234566,0.5858766,0.42695075,0.73368233,-5.2298727,20.727274,14.177976,-4.507051,40.28119507908612,88.50615114235502,81.15992970123024,61.968365553602816,51.247803163444644,58.699472759226715,62.14411247803164,60.281195079086125,65.83479789103691,79.78910369068542,74.20035149384887,34.16520210896309,38.383128295254835,38.48857644991213,22.530755711775047,0.14285714285714232,1.0,0.4709285714285712,19
274.32,4.19,1,2,48.65,2,4,21,0.529,CHEMBL6884,Cc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1,-8.2,0,0.86542356,0.8980675,0.9867489,0.69813526,0.24625735,0.4875483,0.15193193,0.10037352,0.5935682,0.40964404,0.5050542,-5.0005593,84.54362,78.79271,-5.970998,63.690685413005276,78.03163444639719,98.91036906854131,91.73989455184535,78.91036906854131,89.49033391915643,60.84358523725835,60.38664323374341,66.85413005272409,79.29701230228471,62.98769771528999,45.48330404217926,81.72231985940246,83.72583479789104,4.147627416520211,0.21428571428571347,1.0,0.4658428571428567,20
391.43,2.22,5,2,87.74,6,2,29,0.738,CHEMBL6792,C#CCNc1cccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2)cc1=O,-8.0,0,0.57742196,0.85507745,0.26457396,0.1820446,0.33886206,0.20125683,0.150895,0.090118594,0.5075642,0.22338653,0.46796918,-4.9244204,42.409904,32.348873,-4.1652074,38.840070298769774,64.71001757469244,70.7908611599297,63.23374340949034,91.45869947275924,75.67662565905097,60.52724077328647,58.45342706502637,56.8365553602812,69.20913884007031,60.878734622144115,50.896309314587,58.875219683655544,55.922671353251324,28.96309314586995,0.07142857142857116,1.0,0.4571142857142856,21
386.38,2.32,5,1,84.94,5,2,28,0.853,CHEMBL266942,COc1ccc(-c2ccc(N3CC(CNC(C)=O)OC3=O)cc2F)ccc1=O,-7.9,0,0.80461043,0.9194182,0.20505443,0.1958383,0.37154755,0.12582722,0.18795273,0.024563385,0.63837904,0.19517246,0.39769328,-4.5116444,37.803913,24.25362,-3.5547073,57.68014059753955,85.72934973637962,66.18629173989456,64.49912126537787,93.84885764499123,68.92794376098419,66.22144112478033,38.45342706502637,72.37258347978911,67.34622144112478,57.53954305799649,81.26537785588754,55.18453427065027,48.506151142355016,41.195079086115996,-0.0,1.0,0.45589999999999997,22
409.42,2.36,5,2,87.74,6,2,30,0.716,CHEMBL267449,C#CCNc1ccc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)ccc1=O,-8.0,0,0.5603187,0.8241496,0.2056733,0.15626678,0.28613383,0.18533733,0.20008007,0.11747179,0.5949699,0.4388712,0.6139364,-4.700218,42.62037,36.70069,-4.358035,37.50439367311073,56.48506151142355,66.25659050966608,60.281195079086125,85.58875219683657,74.51669595782074,67.94376098418279,63.057996485061516,66.99472759226714,80.07029876977154,68.18980667838314,66.67838312829527,59.015817223198596,59.29701230228471,25.237258347978912,0.07142857142857116,1.0,0.4505142857142856,23
320.35,3.9,3,2,67.11,4,4,24,0.56,CHEMBL7338,COc1ccc2[nH]c(C(=O)c3cc4cc(OC)ccc4[nH]3)cc2c1,-8.1,0,0.73114026,0.9102992,0.9772617,0.66995394,0.16090593,0.4336373,0.13485825,0.15824635,0.6315776,0.78679025,0.6990414,-4.991676,73.50957,73.480545,-5.9624796,51.07205623901582,82.74165202108964,98.38312829525483,90.96660808435853,59.824253075571185,87.27592267135326,57.57469244288225,68.18980667838314,71.42355008787347,90.75571177504395,71.95079086115993,46.151142355008794,76.41476274165203,81.792618629174,4.182776801405976,0.14285714285714232,1.0,0.43942857142857117,24
461.53,4.09,6,2,102.14,7,4,35,0.402,CHEMBL268100,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2cccc(C#N)c2)cc1,-8.2,0,0.21156707,0.7490386,0.21545073,0.46145797,0.30198473,0.63040674,0.091739975,0.2656135,0.5605377,0.6548769,0.6611271,-5.3991723,76.95828,72.19548,-5.2382107,14.059753954305801,40.77328646748682,66.81898066783832,83.69068541300528,87.76801405975397,93.42706502636204,45.026362038664324,75.67662565905097,62.741652021089635,87.06502636203867,70.54481546572936,26.748681898066785,78.48857644991213,81.37082601054482,11.282952548330405,0.21428571428571347,1.0,0.42774285714285676,25
370.36,4.69,4,2,88.09,4,5,28,0.273,CHEMBL266499,O=C(c1cc2ccccc2[nH]1)c1cc2cc(OC(=O)c3ccco3)ccc2[nH]1,-8.3,0,0.53920263,0.83081436,0.91984427,0.4950974,0.21570854,0.5412997,0.05377081,0.059423752,0.48792452,0.29655182,0.3688751,-5.001586,76.52489,79.89383,-6.250197,35.67662565905097,58.20738137082601,95.64147627416521,85.13181019332163,73.49736379613357,91.24780316344464,31.599297012302287,51.91564147627417,54.48154657293498,73.84885764499121,55.7469244288225,45.41300527240774,78.31282952548331,84.07732864674868,2.8471001757469248,0.2857142857142859,1.0,0.42475714285714294,26
309.29,4.42,3,1,42.24,0,2,22,0.733,CHEMBL6441,CC1=CC(C)(C)Nc2cc3oc(=O)cc(C(F)(F)F)c3cc21,-7.9,0,0.9153991,0.8391951,0.92372906,0.80419743,0.18356566,0.42839128,0.2894784,0.25605717,0.65622777,0.4133346,0.6777307,-4.664248,54.13023,48.695244,-5.2366896,71.28295254833041,60.07029876977153,95.81722319859404,94.58699472759227,66.15114235500879,87.06502636203867,76.2390158172232,74.97363796133568,74.72759226713534,79.47275922671353,71.07205623901582,69.38488576449913,66.74868189806679,67.7328646748682,11.282952548330405,-0.0,1.0,0.4199,27
487.39,4.49,7,1,116.4,6,5,35,0.375,CHEMBL6925,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1COc1ccc2oc(Cn3oc(=O)[nH]c3=O)cc2c1,-8.2,0,0.6658966,0.8782379,0.28886285,0.58286893,0.3847756,0.7526652,0.11306696,0.018182453,0.74093163,0.47177973,0.47158304,-4.7308507,14.095762,16.641884,-6.0184546,45.48330404217926,70.86115992970123,72.05623901581723,88.15465729349737,94.51669595782074,95.60632688927944,51.107205623901585,33.53251318101933,86.08084358523726,81.54657293497364,61.08963093145871,64.32337434094904,30.228471001757473,40.77328646748682,3.796133567662566,0.21428571428571347,1.0,0.41964285714285676,28
481.51,4.12,7,2,121.49,8,4,36,0.221,CHEMBL266065,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccccc2[N+](=O)[O-])cc1,-8.3,0,0.35080606,0.72591114,0.23511724,0.7187036,0.27207193,0.76592195,0.074278474,0.4423863,0.62963235,0.69294906,0.73052615,-5.340564,80.39497,79.971756,-5.2281294,22.24956063268893,36.977152899824254,68.40070298769773,92.40773286467487,83.62038664323376,95.99297012302286,39.36731107205624,83.30404217926187,71.0017574692443,88.08435852372584,73.95430579964851,28.96309314586995,79.82425307557118,84.14762741652022,11.388400702987699,0.2857142857142859,1.0,0.409157142857143,29
393.42,3.28,6,2,109.25,3,4,28,0.553,CHEMBL7136,CC(=O)Nc1nc(O)c2cc(S(=O)(=O)c3ccc4ccccc4c3)ccc2n1,-8.0,0,0.3154818,0.91201144,0.4365912,0.32160452,0.5101031,0.5609168,0.05694754,0.05965163,0.35619324,0.16233648,0.34965703,-5.0440726,70.9232,51.209557,-5.2119446,20.14059753954306,83.19859402460457,78.84007029876977,75.57117750439367,98.5237258347979,91.66959578207383,32.829525483304046,52.056239015817226,42.21441124780317,64.78031634446398,54.58699472759227,42.7768014059754,75.04393673110721,69.66608084358525,11.458699472759228,0.07142857142857116,1.0,0.4016142857142856,30
411.51,4.14,4,2,64.26,5,4,31,0.518,CHEMBL6493,O=C(c1cc2ccccc2[nH]1)N1CCN(c2ncccc2NCc2ccccc2)CC1,-8.0,0,0.91026706,0.85338897,0.66897225,0.9397861,0.362635,0.8970176,0.20674197,0.45403653,0.7387711,0.7778889,0.9038145,-5.138438,98.250755,118.12992,-5.9568915,70.57996485061513,64.4639718804921,86.50263620386644,97.99648506151144,93.1810193321617,98.06678383128296,68.75219683655537,83.79613356766258,85.51845342706504,90.43936731107206,87.1353251318102,38.840070298769774,87.66256590509667,93.14586994727593,4.2179261862917405,0.07142857142857116,1.0,0.39111428571428564,31
404.43,2.1,6,3,115.65,7,3,30,0.517,CHEMBL6560,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCC(=O)O)cc1,-8.0,0,0.31601304,0.61795944,0.08438647,0.15251067,0.13887028,0.17171666,0.03566935,0.16160014,0.21871464,0.07618131,0.2319916,-6.112296,5.4883432,7.0729156,-3.1700573,20.14059753954306,24.11247803163445,53.145869947275926,59.85940246045695,52.09138840070299,73.35676625659052,24.99121265377856,68.64674868189807,28.892794376098422,54.41124780316345,45.20210896309315,12.40773286467487,20.210896309314588,30.966608084358526,48.787346221441126,0.07142857142857116,1.0,0.39081428571428556,32
381.39,4.49,4,2,87.84,4,5,29,0.273,CHEMBL7495,O=C(Oc1ccc2[nH]c(C(=O)c3cc4ccccc4[nH]3)cc2c1)c1cccnc1,-8.2,0,0.45471925,0.85571975,0.8613294,0.56247526,0.24460754,0.6756652,0.04875881,0.095845945,0.44060892,0.60989773,0.48291987,-5.0559416,72.24649,69.23219,-5.8908577,29.701230228471005,64.81546572934974,93.14586994727593,87.48681898066785,78.69947275922672,94.2706502636204,29.666080843585238,59.75395430579965,49.595782073813716,85.97539543057998,61.792618629173994,42.00351493848858,75.88752196836556,80.49209138840071,4.815465729349737,0.21428571428571347,1.0,0.38904285714285675,33
417.42,3.28,6,1,103.26,5,4,31,0.5,CHEMBL7349,Cc1oc(-c2ccccc2)nc1COc1cccc(C#CC(C)n2oc(=O)[nH]c2=O)c1,-8.0,0,0.542438,0.6822275,0.31867275,0.7201419,0.33515555,0.8494409,0.07216407,0.04893834,0.64429224,0.5867061,0.30676335,-4.5761433,35.759666,20.777668,-5.782599,35.922671353251324,31.00175746924429,73.60281195079087,92.47803163444641,91.24780316344464,97.22319859402461,38.383128295254835,48.85764499121266,73.00527240773287,85.20210896309315,50.896309314587,75.95782073813709,53.49736379613357,45.62390158172232,5.659050966608085,0.07142857142857116,1.0,0.38571428571428557,34
493.54,4.53,6,2,102.14,7,4,37,0.367,CHEMBL264095,C#CCN(Cc1cc2c(O)nc(C)nc2cc1C)c1ccc(C(=O)NCc2cccc(C#N)c2)c(F)c1,-8.1,0,0.24392879,0.7329567,0.17246576,0.564947,0.29073608,0.7337119,0.1008812,0.26598787,0.66324353,0.8182179,0.74629796,-5.262675,92.33482,95.114075,-5.5621824,15.430579964850617,37.78558875219684,63.16344463971881,87.48681898066785,86.18629173989456,95.28998242530757,47.838312829525485,75.67662565905097,75.88752196836556,91.91564147627417,75.18453427065027,32.72407732864675,85.02636203866433,88.78734622144113,7.592267135325132,0.14285714285714232,1.0,0.38152857142857116,35
351.39,2.9,6,2,106.17,2,4,25,0.575,CHEMBL269511,Nc1nc(O)c2c(S(=O)(=O)c3ccc4ccccc4c3)cccc2n1,-7.9,0,0.41316494,0.9127246,0.20631531,0.27518708,0.49220467,0.40916643,0.07247506,0.04558111,0.38346344,0.13893709,0.30058157,-5.0765657,54.78607,34.944073,-4.713068,26.60808435852373,83.44463971880492,66.25659050966608,72.26713532513182,98.20738137082601,86.08084358523726,38.48857644991213,47.697715289982426,44.604569420035155,62.741652021089635,50.36906854130053,41.05448154657294,67.27592267135326,58.066783831282955,18.558875219683657,-0.0,1.0,0.3725,36
394.38,2.74,7,0,88.13,5,2,29,0.569,CHEMBL7636,O=C(OC[C@H]1C[C@@H]2O[C@H]1[C@H]1C(=O)OC(=O)[C@H]12)c1ccc(Oc2ccccc2)cc1,-7.9,0,0.8810663,0.8735172,0.2836035,0.2929932,0.36999458,0.2675996,0.18826552,0.028376132,0.69848865,0.35177022,0.4046808,-4.3893747,121.739914,86.12018,-5.2561264,66.01054481546574,69.56063268892795,71.59929701230229,73.84885764499121,93.74340949033393,79.68365553602813,66.25659050966608,40.49209138840071,80.42179261862918,76.73110720562391,57.961335676625666,88.08435852372584,93.46221441124781,86.4323374340949,11.212653778558876,-0.0,1.0,0.37070000000000003,37
426.48,3.81,6,2,91.49,7,4,32,0.437,CHEMBL6590,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)NCc2ccoc2)cc1,-8.0,0,0.2594743,0.72438097,0.31042498,0.67320025,0.27823207,0.7447886,0.09671952,0.47736645,0.5410825,0.7904513,0.7060756,-5.470581,68.70622,62.37379,-4.5404663,16.133567662565905,36.836555360281196,72.9701230228471,91.03690685413007,84.28822495606327,95.46572934973639,46.467486818980674,84.4639718804921,60.105448154657296,90.93145869947277,72.23198594024605,24.60456942003515,74.1652021089631,76.13356766256591,21.898066783831286,0.07142857142857116,1.0,0.3668142857142856,38
